DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,lat,lon
2019/12/22,382767,77288,225463,21702,0,0,3716,1581,kansai,34.69319777,135.4924594
2019/12/23,422636,77315,244682,23617,0,0,15542,1655,kansai,34.69319777,135.4924594
2019/12/24,425311,77294,245946,23352,0,0,13100,1358,kansai,34.69319777,135.4924594
2019/12/25,418658,77288,237399,23727,0,0,18156,882,kansai,34.69319777,135.4924594
2019/12/26,408694,77304,249717,22331,0,0,4793,1022,kansai,34.69319777,135.4924594
2019/12/27,389215,77285,215811,27483,0,0,11924,2788,kansai,34.69319777,135.4924594
2019/12/28,366402,77305,192717,20448,0,0,14294,1255,kansai,34.69319777,135.4924594
2019/12/29,340113,77324,172312,17636,0,0,14406,950,kansai,34.69319777,135.4924594
2019/12/30,332297,77336,169197,20105,0,0,3298,1762,kansai,34.69319777,135.4924594
2019/12/31,319222,77335,141471,20268,0,0,9389,2702,kansai,34.69319777,135.4924594
2020/1/1,316565,77330,159943,18473,0,0,13231,1964,kansai,34.69319777,135.4924594
2020/1/2,316332,77343,156424,16256,0,0,16338,1388,kansai,34.69319777,135.4924594
2020/1/3,319494,77342,153130,16319,0,0,13874,1443,kansai,34.69319777,135.4924594
2020/1/4,335374,77333,166542,17803,0,0,14197,2164,kansai,34.69319777,135.4924594
2020/1/5,360905,77383,193470,16085,0,0,10895,2146,kansai,34.69319777,135.4924594
2020/1/6,424155,62538,268192,26326,0,0,15207,1316,kansai,34.69319777,135.4924594
2020/1/7,457061,56123,298990,34373,0,0,2849,1512,kansai,34.69319777,135.4924594
2020/1/8,418829,56130,274613,41689,0,0,11992,1858,kansai,34.69319777,135.4924594
2020/1/9,419124,56116,253614,40108,0,0,13738,1395,kansai,34.69319777,135.4924594
2020/1/10,426050,56123,254460,39291,0,0,15870,1257,kansai,34.69319777,135.4924594
2020/1/11,392537,56136,231969,29893,0,0,17865,700,kansai,34.69319777,135.4924594
2020/1/12,378089,56145,225006,27073,0,0,5805,794,kansai,34.69319777,135.4924594
2020/1/13,385661,56119,233805,28409,0,0,17281,1630,kansai,34.69319777,135.4924594
2020/1/14,444379,56126,291874,36905,0,0,10415,744,kansai,34.69319777,135.4924594
2020/1/15,450665,56141,294353,38101,0,0,11424,1391,kansai,34.69319777,135.4924594
2020/1/16,459723,56143,299793,37391,0,0,13505,697,kansai,34.69319777,135.4924594
2020/1/17,456961,56138,300943,36997,0,0,9183,750,kansai,34.69319777,135.4924594
2020/1/18,403593,56174,247613,29607,0,0,16584,1306,kansai,34.69319777,135.4924594
2020/1/19,381545,56142,237690,28730,0,0,15156,941,kansai,34.69319777,135.4924594
2020/1/20,430597,56140,271653,36776,0,0,14562,1301,kansai,34.69319777,135.4924594
2020/1/21,442225,56126,281344,36283,0,0,13575,1527,kansai,34.69319777,135.4924594
2020/1/22,453674,56143,297470,34306,0,0,9978,747,kansai,34.69319777,135.4924594
2020/1/23,444183,56154,288319,37539,0,0,5045,905,kansai,34.69319777,135.4924594
2020/1/24,422039,56056,266690,40116,0,0,9365,1035,kansai,34.69319777,135.4924594
2020/1/25,395595,56146,265852,30546,0,0,11799,1111,kansai,34.69319777,135.4924594
2020/1/26,371700,56140,241507,28892,0,0,13632,884,kansai,34.69319777,135.4924594
2020/1/27,440374,56150,292620,29045,0,0,4291,1301,kansai,34.69319777,135.4924594
