,,,,,,,,
,,,,,,,太陽光,風力
DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕
2021/6/1 11:00,18384,2949,6445,2309,0,0,5025,14
2021/6/1 12:00,17677,2949,5774,2298,0,0,4985,16
2021/6/1 13:00,18510,2948,6607,2427,0,0,4692,16
2021/6/1 14:00,18529,2947,6970,2464,0,0,4099,18
2021/6/1 15:00,18443,2946,7484,2596,0,0,3253,23
2021/6/1 16:00,18320,2945,8130,2651,0,0,2217,34
2021/6/1 17:00,17558,2945,8416,2676,0,0,1161,46
2021/6/1 18:00,16764,2945,8441,2697,0,0,289,50
2021/6/1 19:00,16232,2946,8285,2699,0,0,1,58
2021/6/1 20:00,15372,2946,7841,2686,0,0,0,58
2021/6/1 21:00,14646,2947,7353,2607,0,0,0,55
2021/6/1 22:00,14091,2947,7047,2581,0,0,0,55
2021/6/1 23:00,13505,2948,6702,2561,0,0,0,56
2021/6/2 0:00,12550,2948,6237,2458,0,0,0,42
2021/6/2 1:00,12040,2948,6280,2457,0,0,0,36
2021/6/2 2:00,12444,2948,6446,2472,0,0,0,36
2021/6/2 3:00,13016,2948,6423,2673,0,0,0,31
2021/6/2 4:00,13142,2948,6357,2676,0,0,1,27
2021/6/2 5:00,12717,2948,5950,2508,0,0,122,15
2021/6/2 6:00,12955,2949,6008,2364,0,0,547,11
2021/6/2 7:00,14030,2949,6331,2353,0,0,1301,7
2021/6/2 8:00,15907,2949,6709,2553,0,0,2167,9
2021/6/2 9:00,17443,2949,7157,2550,0,0,3116,11
2021/6/2 10:00,17984,2948,7588,2552,0,0,2905,8
2021/6/2 11:00,17978,2948,6982,2440,0,0,2502,10
2021/6/2 12:00,17240,2947,6639,2406,0,0,2821,13
2021/6/2 13:00,18239,2947,7310,2482,0,0,3241,17
2021/6/2 14:00,18423,2947,8127,2536,0,0,2917,15
2021/6/2 15:00,18366,2945,7893,2666,0,0,2223,13
2021/6/2 16:00,18096,2945,8148,2670,0,0,1285,14
2021/6/2 17:00,17215,2945,8120,2662,0,0,624,18
2021/6/2 18:00,16793,2944,8843,2671,0,0,164,21
2021/6/2 19:00,16402,2944,8673,2659,0,0,0,28
2021/6/2 20:00,15457,2943,8022,2655,0,0,0,36
2021/6/2 21:00,14817,2944,7127,2653,0,0,0,48
2021/6/2 22:00,14159,2943,6753,2526,0,0,0,39
2021/6/2 23:00,13584,2944,6750,2505,0,0,0,30
2021/6/3 0:00,12638,2944,6568,2458,0,0,0,25
2021/6/3 1:00,12064,2941,6175,2429,0,0,0,26
2021/6/3 2:00,12445,2942,6783,2430,0,0,0,14
2021/6/3 3:00,13094,2943,7024,2597,0,0,0,7
2021/6/3 4:00,13131,2944,6777,2620,0,0,3,6
2021/6/3 5:00,12916,2948,6437,2470,0,0,327,7
2021/6/3 6:00,13283,2949,5899,2168,0,0,1209,6
2021/6/3 7:00,14225,2948,6058,2182,0,0,1870,13
2021/6/3 8:00,16277,2947,6416,2393,0,0,2649,24
2021/6/3 9:00,17868,2947,6427,2522,0,0,3692,28
2021/6/3 10:00,18568,2946,6887,2607,0,0,4188,39
2021/6/3 11:00,18702,2946,7107,2608,0,0,3816,50
2021/6/3 12:00,17814,2946,7456,2534,0,0,2903,75
2021/6/3 13:00,18415,2947,8811,2606,0,0,1663,82
2021/6/3 14:00,18367,2948,9354,2637,0,0,834,85
2021/6/3 15:00,17963,2948,9567,2620,0,0,497,76
2021/6/3 16:00,17701,2949,9543,2695,0,0,470,82
2021/6/3 17:00,17124,2949,9137,2735,0,0,374,99
2021/6/3 18:00,16802,2950,9428,2764,0,0,120,139
2021/6/3 19:00,16203,2950,8623,2665,0,0,0,159
2021/6/3 20:00,15318,2950,8006,2627,0,0,0,160
2021/6/3 21:00,14707,2949,7181,2620,0,0,0,158
2021/6/3 22:00,14223,2950,6886,2618,0,0,0,165
2021/6/3 23:00,13748,2951,6606,2613,0,0,0,166
2021/6/4 0:00,12804,2951,6520,2597,0,0,0,167
2021/6/4 1:00,12271,2950,5650,2564,0,0,0,162
2021/6/4 2:00,12676,2951,6209,2547,0,0,0,155
2021/6/4 3:00,13305,2951,6610,2544,0,0,0,164
2021/6/4 4:00,13362,2951,7114,2545,0,0,0,167
2021/6/4 5:00,13231,2952,6593,2540,0,0,57,175
2021/6/4 6:00,13668,2953,6515,2559,0,0,291,174
2021/6/4 7:00,14839,2952,7391,2607,0,0,339,172
2021/6/4 8:00,16925,2952,8593,2667,0,0,401,172
2021/6/4 9:00,18389,2952,9577,2658,0,0,411,140
2021/6/4 10:00,18771,2952,9428,2699,0,0,495,138
2021/6/4 11:00,18669,2952,9445,2747,0,0,717,104
2021/6/4 12:00,17636,2953,8473,2794,0,0,665,66
2021/6/4 13:00,18112,2952,8732,2781,0,0,533,45
2021/6/4 14:00,17984,2953,8271,2764,0,0,564,61
2021/6/4 15:00,17703,2952,8395,2768,0,0,606,60
2021/6/4 16:00,17474,2952,8408,2746,0,0,488,61
2021/6/4 17:00,16785,2952,8478,2693,0,0,223,61
2021/6/4 18:00,16323,2951,8813,2719,0,0,70,42
2021/6/4 19:00,15826,2951,8053,2715,0,0,0,35
2021/6/4 20:00,14972,2950,7063,2700,0,0,0,34
2021/6/4 21:00,14355,2950,6887,2686,0,0,0,27
2021/6/4 22:00,13783,2951,6202,2687,0,0,0,28
2021/6/4 23:00,13333,2951,5940,2662,0,0,0,21
2021/6/5 0:00,12420,2952,5770,2404,0,0,0,17
2021/6/5 1:00,11911,2951,5541,2398,0,0,0,10
2021/6/5 2:00,12182,2952,5744,2409,0,0,0,9
2021/6/5 3:00,12762,2952,5797,2404,0,0,0,12
2021/6/5 4:00,12893,2952,5840,2407,0,0,2,17
2021/6/5 5:00,12296,2953,5319,2268,0,0,195,12
2021/6/5 6:00,12018,2953,4755,2216,0,0,819,17
2021/6/5 7:00,12402,2952,4416,2183,0,0,1634,22
2021/6/5 8:00,13441,2952,4760,2192,0,0,2595,15
2021/6/5 9:00,14087,2951,4780,2232,0,0,2527,14
2021/6/5 10:00,14243,2951,4715,2209,0,0,2038,7
2021/6/5 11:00,14166,2951,4335,2196,0,0,1848,7
2021/6/5 12:00,13885,2951,4150,2195,0,0,2011,2
2021/6/5 13:00,13964,2950,4756,2203,0,0,1587,4
2021/6/5 14:00,13991,2950,5076,2317,0,0,1581,8
2021/6/5 15:00,13943,2951,5136,2361,0,0,930,5
2021/6/5 16:00,13958,2950,5094,2527,0,0,528,16
2021/6/5 17:00,14032,2950,5574,2568,0,0,294,20
2021/6/5 18:00,14314,2950,6003,2613,0,0,90,19
2021/6/5 19:00,14285,2950,6064,2616,0,0,0,26
2021/6/5 20:00,13731,2949,5688,2509,0,0,0,38
2021/6/5 21:00,13145,2950,5319,2470,0,0,0,29
2021/6/5 22:00,12505,2950,5409,2328,0,0,0,35
2021/6/5 23:00,12108,2951,5100,2263,0,0,0,42
2021/6/6 0:00,11340,2951,5121,2213,0,0,0,37
2021/6/6 1:00,10940,2951,5094,2226,0,0,0,51
2021/6/6 2:00,11359,2951,4869,2296,0,0,0,21
2021/6/6 3:00,11958,2951,5253,2531,0,0,0,21
2021/6/6 4:00,12021,2951,5314,2524,0,0,1,17
2021/6/6 5:00,11629,2952,4820,2518,0,0,91,8
2021/6/6 6:00,11174,2951,4385,2277,0,0,355,8
2021/6/6 7:00,11376,2951,4514,2241,0,0,615,10
2021/6/6 8:00,12030,2951,4522,2241,0,0,1223,12
2021/6/6 9:00,12384,2951,4226,2207,0,0,2155,12
2021/6/6 10:00,12646,2950,4115,2159,0,0,2966,13
2021/6/6 11:00,13211,2949,3977,2159,0,0,3768,16
2021/6/6 12:00,13595,2949,3604,2157,0,0,4191,16
2021/6/6 13:00,13690,2949,3748,2154,0,0,3962,17
2021/6/6 14:00,13518,2949,3868,2193,0,0,3205,14
2021/6/6 15:00,13750,2950,3952,2280,0,0,2232,12
2021/6/6 16:00,13681,2949,4503,2336,0,0,1109,9
2021/6/6 17:00,14028,2949,5549,2558,0,0,473,11
2021/6/6 18:00,14381,2948,6551,2637,0,0,120,19
2021/6/6 19:00,14440,2948,7142,2633,0,0,1,33
2021/6/6 20:00,13918,2948,6612,2605,0,0,0,35
2021/6/6 21:00,13321,2948,6054,2486,0,0,0,43
2021/6/6 22:00,12704,2948,5588,2228,0,0,0,55
2021/6/6 23:00,12260,2949,5208,2218,0,0,0,55
2021/6/7 0:00,11494,2949,4510,2210,0,0,0,23
2021/6/7 1:00,11064,2949,4229,2217,0,0,0,28
2021/6/7 2:00,11462,2949,4551,2224,0,0,0,18
2021/6/7 3:00,12173,2949,5348,2440,0,0,0,9
2021/6/7 4:00,12273,2949,5279,2474,0,0,2,7
2021/6/7 5:00,12076,2949,4963,2393,0,0,168,6
2021/6/7 6:00,12483,2949,4704,2138,0,0,829,8
2021/6/7 7:00,13968,2948,5149,2105,0,0,1952,11
2021/6/7 8:00,16030,2948,5950,2160,0,0,3087,16
2021/6/7 9:00,17877,2948,6336,2172,0,0,3973,15
2021/6/7 10:00,18757,2948,5909,2090,0,0,4485,17
2021/6/7 11:00,18962,2948,5675,2107,0,0,4106,16
2021/6/7 12:00,18197,2948,5525,2106,0,0,4045,15
2021/6/7 13:00,19211,2947,6828,2103,0,0,3759,15
2021/6/7 14:00,19282,2947,6756,2214,0,0,3299,14
2021/6/7 15:00,19288,2947,7615,2371,0,0,2548,12
2021/6/7 16:00,19168,2946,8839,2547,0,0,1695,10
2021/6/7 17:00,18080,2946,9196,2606,0,0,789,9
2021/6/7 18:00,17383,2945,9123,2618,0,0,195,8
2021/6/7 19:00,16931,2945,9120,2602,0,0,2,9
2021/6/7 20:00,15901,2946,8340,2498,0,0,0,10
2021/6/7 21:00,15114,2947,7878,2377,0,0,0,10
2021/6/7 22:00,14492,2947,7303,2374,0,0,0,9
2021/6/7 23:00,13802,2947,6651,2349,0,0,0,7
2021/6/8 0:00,12836,2948,6392,2164,0,0,0,6
2021/6/8 1:00,12211,2949,5879,2172,0,0,0,6
2021/6/8 2:00,12478,2948,6002,2177,0,0,0,6
2021/6/8 3:00,13093,2948,6639,2398,0,0,0,6
2021/6/8 4:00,13162,2948,6967,2396,0,0,5,7
2021/6/8 5:00,13036,2949,6681,2279,0,0,377,10
2021/6/8 6:00,13421,2949,6109,2138,0,0,1206,19
2021/6/8 7:00,14721,2949,6193,2145,0,0,2197,24
2021/6/8 8:00,16953,2948,6832,2198,0,0,3078,23
2021/6/8 9:00,18671,2948,7390,2200,0,0,3733,20
2021/6/8 10:00,19513,2948,7588,2179,0,0,4264,22
2021/6/8 11:00,19972,2948,7091,2205,0,0,4541,24
2021/6/8 12:00,19580,2947,8481,2153,0,0,4368,24
2021/6/8 13:00,20166,2947,9222,2254,0,0,3921,26
2021/6/8 14:00,20636,2946,9972,2421,0,0,3695,26
2021/6/8 15:00,20530,2946,10433,2445,0,0,2888,20
2021/6/8 16:00,20203,2946,10463,2508,0,0,1949,13
2021/6/8 17:00,19264,2946,10512,2528,0,0,1095,10
2021/6/8 18:00,18281,2947,9821,2555,0,0,303,13
2021/6/8 19:00,17478,2947,9569,2554,0,0,3,11
2021/6/8 20:00,16328,2947,8345,2489,0,0,0,12
2021/6/8 21:00,15355,2946,7367,2388,0,0,0,16
2021/6/8 22:00,14668,2945,7116,2312,0,0,0,20
2021/6/8 23:00,13935,2945,6938,2255,0,0,0,19
2021/6/9 0:00,12856,2946,6876,2116,0,0,0,10
2021/6/9 1:00,12221,2891,6643,2103,0,0,0,8
2021/6/9 2:00,12460,2877,6738,2147,0,0,0,11
2021/6/9 3:00,13059,2901,6995,2274,0,0,0,20
2021/6/9 4:00,13151,2925,7008,2296,0,0,3,23
2021/6/9 5:00,12847,2942,6379,2186,0,0,272,29
2021/6/9 6:00,13255,2944,6149,2073,0,0,1108,30
2021/6/9 7:00,14510,2944,6460,2046,0,0,2269,25
2021/6/9 8:00,16711,2943,7046,2047,0,0,3298,25
2021/6/9 9:00,18473,2944,7333,2077,0,0,4109,27
2021/6/9 10:00,19281,2944,7497,2077,0,0,4689,27
2021/6/9 11:00,19827,2943,7401,2073,0,0,5008,27
2021/6/9 12:00,19292,2942,7454,2030,0,0,4987,27
2021/6/9 13:00,20152,2942,8029,2214,0,0,4711,23
2021/6/9 14:00,20330,2941,7906,2358,0,0,4141,23
2021/6/9 15:00,20236,2941,9241,2431,0,0,3311,24
2021/6/9 16:00,20250,2941,10222,2446,0,0,2320,19
2021/6/9 17:00,19387,2941,10445,2530,0,0,1274,17
2021/6/9 18:00,18378,2940,10494,2567,0,0,366,31
2021/6/9 19:00,17470,2940,9401,2564,0,0,4,37
2021/6/9 20:00,16392,2939,7969,2427,0,0,0,45
2021/6/9 21:00,15483,2939,7237,2360,0,0,0,47
2021/6/9 22:00,14851,2939,6918,2295,0,0,0,48
2021/6/9 23:00,14121,2941,6792,2205,0,0,0,44
2021/6/10 0:00,13026,2942,6666,2021,0,0,0,46
2021/6/10 1:00,12396,2942,6925,2014,0,0,0,41
2021/6/10 2:00,12613,2942,6634,2243,0,0,0,31
2021/6/10 3:00,13131,2943,6454,2399,0,0,0,23
2021/6/10 4:00,13255,2944,6478,2388,0,0,4,24
2021/6/10 5:00,13162,2945,6264,2195,0,0,337,22
2021/6/10 6:00,13681,2945,6186,2000,0,0,1275,16
2021/6/10 7:00,14922,2944,6992,1897,0,0,2327,17
2021/6/10 8:00,17271,2942,8005,1906,0,0,3341,19
2021/6/10 9:00,19242,2941,8227,1928,0,0,4178,26
2021/6/10 10:00,20086,2939,8272,1866,0,0,4749,39
2021/6/10 11:00,20605,2939,8047,1871,0,0,5026,54
2021/6/10 12:00,20089,2939,7765,1875,0,0,5009,61
2021/6/10 13:00,20960,2939,8024,2048,0,0,4722,67
2021/6/10 14:00,20999,2939,8108,2558,0,0,4138,85
2021/6/10 15:00,20702,2938,8912,2578,0,0,3311,98
2021/6/10 16:00,20466,2937,10007,2564,0,0,2311,110
2021/6/10 17:00,19329,2936,9848,2570,0,0,1268,104
2021/6/10 18:00,18254,2936,9607,2565,0,0,365,97
2021/6/10 19:00,17362,2937,8918,2499,0,0,4,85
2021/6/10 20:00,16350,2937,8216,2417,0,0,0,60
2021/6/10 21:00,15476,2936,7865,2187,0,0,0,56
2021/6/10 22:00,14871,2935,7866,2018,0,0,0,64
2021/6/10 23:00,14204,2936,7228,1986,0,0,0,53
2021/6/11 0:00,13170,2938,7441,1947,0,0,0,59
2021/6/11 1:00,12477,2941,6771,1940,0,0,0,67
2021/6/11 2:00,12676,2941,7191,1965,0,0,0,66
2021/6/11 3:00,13258,2942,7340,2122,0,0,0,65
2021/6/11 4:00,13377,2943,7525,2188,0,0,3,67
2021/6/11 5:00,12996,2944,7174,1848,0,0,134,68
2021/6/11 6:00,13221,2944,7253,1822,0,0,559,76
2021/6/11 7:00,14431,2945,8051,1850,0,0,989,73
2021/6/11 8:00,16471,2945,8605,1863,0,0,1725,82
2021/6/11 9:00,18199,2945,9007,1914,0,0,2814,85
2021/6/11 10:00,18943,2945,8744,1948,0,0,3271,93
2021/6/11 11:00,19102,2945,8639,2031,0,0,3369,97
2021/6/11 12:00,18408,2945,8149,1714,0,0,3672,98
2021/6/11 13:00,19546,2945,8652,2064,0,0,3881,100
2021/6/11 14:00,19826,2945,9624,2270,0,0,3459,100
2021/6/11 15:00,19620,2946,9633,2279,0,0,2717,104
2021/6/11 16:00,19262,2945,9522,2350,0,0,1706,101
2021/6/11 17:00,17845,2946,8837,2473,0,0,712,92
2021/6/11 18:00,17099,2945,9050,2519,0,0,157,89
2021/6/11 19:00,16656,2946,8565,2527,0,0,1,84
2021/6/11 20:00,15763,2946,7733,2450,0,0,0,84
2021/6/11 21:00,14947,2947,7453,2115,0,0,0,93
2021/6/11 22:00,14448,2946,7507,1872,0,0,0,112
2021/6/11 23:00,13884,2946,7126,1854,0,0,0,97
2021/6/12 0:00,12821,2946,6453,1679,0,0,0,85
2021/6/12 1:00,12262,2945,6476,1781,0,0,0,78
2021/6/12 2:00,12475,2945,6157,2152,0,0,0,69
2021/6/12 3:00,12912,2946,6328,2177,0,0,0,72
2021/6/12 4:00,12980,2944,6260,2179,0,0,3,74
2021/6/12 5:00,12571,2945,6152,1939,0,0,216,81
2021/6/12 6:00,12393,2945,5993,1644,0,0,697,88
2021/6/12 7:00,12958,2944,6147,1496,0,0,1257,82
2021/6/12 8:00,14193,2943,6194,1421,0,0,1962,77
2021/6/12 9:00,15221,2943,6484,1380,0,0,2319,88
2021/6/12 10:00,15753,2943,6471,1307,0,0,2508,97
2021/6/12 11:00,15891,2943,6404,1294,0,0,2489,90
2021/6/12 12:00,15698,2944,6513,1294,0,0,2312,83
2021/6/12 13:00,15846,2943,6880,1414,0,0,2031,98
2021/6/12 14:00,15664,2943,6783,1463,0,0,1417,104
2021/6/12 15:00,15299,2943,6433,1675,0,0,858,107
2021/6/12 16:00,15222,2943,7063,1841,0,0,641,105
2021/6/12 17:00,15256,2942,7357,2035,0,0,374,99
2021/6/12 18:00,15320,2942,7332,2095,0,0,117,87
2021/6/12 19:00,15270,2942,7017,2126,0,0,1,90
2021/6/12 20:00,14673,2941,6792,2204,0,0,0,80
2021/6/12 21:00,13959,2941,6463,2139,0,0,0,76
2021/6/12 22:00,13315,2940,6493,1865,0,0,0,69
2021/6/12 23:00,12800,2941,6120,1824,0,0,0,76
2021/6/13 0:00,11965,2941,6364,1554,0,0,0,82
2021/6/13 1:00,11281,2940,6375,1555,0,0,0,81
2021/6/13 2:00,11587,2941,6473,1605,0,0,0,74
2021/6/13 3:00,12122,2940,6370,2061,0,0,0,68
2021/6/13 4:00,12150,2939,6256,2062,0,0,1,65
2021/6/13 5:00,11835,2940,6199,1840,0,0,133,55
2021/6/13 6:00,11532,2939,6149,1350,0,0,352,33
2021/6/13 7:00,12030,2939,6144,1344,0,0,579,28
2021/6/13 8:00,12893,2939,6369,1337,0,0,802,24
2021/6/13 9:00,13772,2939,6539,1345,0,0,961,23
2021/6/13 10:00,14045,2939,6133,1344,0,0,1134,23
2021/6/13 11:00,14082,2938,6201,1359,0,0,1455,31
2021/6/13 12:00,13995,2939,5839,1395,0,0,1771,30
2021/6/13 13:00,14358,2939,6369,1428,0,0,2027,40
2021/6/13 14:00,14501,2938,6210,1550,0,0,1701,42
2021/6/13 15:00,14332,2939,6325,1663,0,0,1299,44
2021/6/13 16:00,14414,2939,6371,1818,0,0,867,48
2021/6/13 17:00,14780,2938,6757,2016,0,0,470,43
2021/6/13 18:00,15104,2938,7215,2184,0,0,159,36
2021/6/13 19:00,14975,2937,7392,2333,0,0,3,38
2021/6/13 20:00,14453,2936,7123,2306,0,0,0,27
2021/6/13 21:00,13771,2936,6841,2203,0,0,0,25
2021/6/13 22:00,13064,2937,6337,2108,0,0,0,35
2021/6/13 23:00,12569,2938,6616,2034,0,0,0,41
2021/6/14 0:00,11687,2939,6437,1495,0,0,0,29
2021/6/14 1:00,11065,2940,6270,1467,0,0,0,15
2021/6/14 2:00,11399,2939,6557,1449,0,0,0,15
2021/6/14 3:00,12047,2939,6791,1455,0,0,0,16
2021/6/14 4:00,12207,2939,6776,1455,0,0,2,23
2021/6/14 5:00,12255,2940,6666,1454,0,0,265,10
2021/6/14 6:00,12905,2939,7176,1506,0,0,1093,9
2021/6/14 7:00,14567,2939,7220,1706,0,0,2146,8
2021/6/14 8:00,16879,2938,7382,1966,0,0,3015,9
2021/6/14 9:00,18751,2938,7208,2163,0,0,3613,11
2021/6/14 10:00,19405,2937,7488,2212,0,0,3824,14
2021/6/14 11:00,19772,2937,8092,2159,0,0,4003,19
2021/6/14 12:00,19086,2936,7987,1777,0,0,4107,22
2021/6/14 13:00,20182,2936,8650,1801,0,0,4027,24
2021/6/14 14:00,20411,2934,9227,1968,0,0,3629,29
2021/6/14 15:00,20240,2933,9331,2115,0,0,2784,29
2021/6/14 16:00,19775,2933,9356,2216,0,0,1825,20
2021/6/14 17:00,18657,2934,8945,2256,0,0,980,20
2021/6/14 18:00,17891,2933,9178,2286,0,0,296,22
2021/6/14 19:00,17210,2932,8874,2241,0,0,5,20
2021/6/14 20:00,16189,2933,8243,2198,0,0,0,18
2021/6/14 21:00,15331,2932,7803,2064,0,0,0,16
2021/6/14 22:00,14716,2930,7695,1901,0,0,0,13
2021/6/14 23:00,14012,2931,7332,1850,0,0,0,14
2021/6/15 0:00,12954,2930,7293,1596,0,0,0,11
2021/6/15 1:00,12261,2928,6945,1585,0,0,0,9
2021/6/15 2:00,12407,2929,7128,1581,0,0,0,8
2021/6/15 3:00,12903,2931,7001,1900,0,0,0,8
2021/6/15 4:00,13063,2936,7232,1899,0,0,4,8
2021/6/15 5:00,12905,2937,6874,1778,0,0,316,8
2021/6/15 6:00,13319,2936,6804,1584,0,0,814,8
2021/6/15 7:00,14742,2935,7061,1582,0,0,1539,10
2021/6/15 8:00,17059,2935,7792,1803,0,0,2620,12
2021/6/15 9:00,19086,2935,8310,1943,0,0,3632,12
2021/6/15 10:00,20022,2935,8265,2093,0,0,4288,18
2021/6/15 11:00,20574,2934,8534,2195,0,0,4438,26
2021/6/15 12:00,19866,2933,8625,1675,0,0,3963,28
2021/6/15 13:00,20752,2933,10019,1877,0,0,3187,35
2021/6/15 14:00,20592,2932,9535,2275,0,0,2457,40
2021/6/15 15:00,20358,2930,10618,2331,0,0,1898,39
2021/6/15 16:00,19898,2929,10838,2339,0,0,902,53
2021/6/15 17:00,18670,2929,10454,2326,0,0,295,59
2021/6/15 18:00,18072,2929,9668,2344,0,0,76,51
2021/6/15 19:00,17333,2931,8800,2351,0,0,1,41
2021/6/15 20:00,16264,2932,8032,2199,0,0,0,37
2021/6/15 21:00,15405,2934,7807,1907,0,0,0,28
2021/6/15 22:00,14846,2934,7527,1843,0,0,0,30
2021/6/15 23:00,14218,2934,7379,1808,0,0,0,34
2021/6/16 0:00,13104,2933,6735,1800,0,0,0,39
2021/6/16 1:00,12493,2933,6683,1806,0,0,0,35
2021/6/16 2:00,12601,2933,6738,1799,0,0,0,25
2021/6/16 3:00,13184,2933,6900,2053,0,0,0,30
2021/6/16 4:00,13271,2934,6942,1943,0,0,1,35
2021/6/16 5:00,13153,2935,7021,1730,0,0,96,30
2021/6/16 6:00,13566,2936,7363,1743,0,0,323,34
2021/6/16 7:00,14868,2936,8339,1732,0,0,426,32
2021/6/16 8:00,17093,2934,9706,1862,0,0,485,24
2021/6/16 9:00,18612,2934,10246,2146,0,0,513,21
2021/6/16 10:00,18843,2934,10300,2182,0,0,525,19
2021/6/16 11:00,18631,2935,9807,2058,0,0,611,21
2021/6/16 12:00,17530,2935,8658,1760,0,0,705,18
2021/6/16 13:00,18243,2935,9535,1946,0,0,706,23
2021/6/16 14:00,18349,2936,9649,2246,0,0,592,26
2021/6/16 15:00,18079,2933,8930,2297,0,0,478,12
2021/6/16 16:00,17997,2931,9081,2343,0,0,371,10
2021/6/16 17:00,17274,2930,8357,2340,0,0,233,7
2021/6/16 18:00,16741,2930,8560,2313,0,0,95,6
2021/6/16 19:00,16315,2930,8474,2335,0,0,3,6
2021/6/16 20:00,15445,2931,7939,2138,0,0,0,6
2021/6/16 21:00,14744,2930,7655,1861,0,0,0,6
2021/6/16 22:00,14262,2931,7554,1807,0,0,0,7
2021/6/16 23:00,13645,2932,7099,1798,0,0,0,9
2021/6/17 0:00,12658,2932,6165,1814,0,0,0,9
2021/6/17 1:00,12076,2932,6007,1733,0,0,0,9
2021/6/17 2:00,12332,2933,6271,1741,0,0,0,11
2021/6/17 3:00,12923,2934,6490,1840,0,0,0,8
2021/6/17 4:00,13119,2934,6805,1790,0,0,3,7
2021/6/17 5:00,12983,2935,6640,1585,0,0,295,7
2021/6/17 6:00,13432,2937,6203,1547,0,0,1122,7
2021/6/17 7:00,14623,2937,6135,1565,0,0,2169,9
2021/6/17 8:00,16751,2936,6631,1894,0,0,3220,11
2021/6/17 9:00,18639,2936,7191,2101,0,0,3989,12
2021/6/17 10:00,19441,2935,7313,2142,0,0,4246,13
2021/6/17 11:00,19612,2934,7003,2106,0,0,4175,17
2021/6/17 12:00,19043,2933,7107,1761,0,0,4274,16
2021/6/17 13:00,19829,2932,7449,1911,0,0,3899,16
2021/6/17 14:00,19957,2930,8320,2083,0,0,3544,13
2021/6/17 15:00,19264,2928,8742,2176,0,0,2223,12
2021/6/17 16:00,18871,2928,9267,2215,0,0,1546,15
2021/6/17 17:00,18084,2928,9134,2242,0,0,853,15
2021/6/17 18:00,17545,2927,9064,2283,0,0,284,17
2021/6/17 19:00,16923,2928,8890,2279,0,0,6,22
2021/6/17 20:00,15908,2928,8563,1825,0,0,0,27
2021/6/17 21:00,15233,2928,8215,1723,0,0,0,31
2021/6/17 22:00,14586,2929,7713,1659,0,0,0,30
2021/6/17 23:00,13904,2929,7152,1640,0,0,0,35
2021/6/18 0:00,12870,2930,6563,1573,0,0,0,38
2021/6/18 1:00,12224,2930,6390,1532,0,0,0,35
2021/6/18 2:00,12391,2931,6652,1553,0,0,0,38
2021/6/18 3:00,12974,2933,7157,1543,0,0,0,26
2021/6/18 4:00,13176,2933,7284,1686,0,0,3,32
2021/6/18 5:00,12996,2935,7073,1591,0,0,294,32
2021/6/18 6:00,13253,2936,6837,1611,0,0,759,27
2021/6/18 7:00,14508,2936,7369,1574,0,0,863,30
2021/6/18 8:00,16565,2936,8511,1857,0,0,992,36
2021/6/18 9:00,18172,2935,9864,1993,0,0,1118,36
2021/6/18 10:00,18531,2935,10167,1978,0,0,990,52
2021/6/18 11:00,18532,2935,10255,1865,0,0,764,67
2021/6/18 12:00,17421,2935,9347,1562,0,0,871,81
2021/6/18 13:00,18017,2934,9654,1805,0,0,1136,85
2021/6/18 14:00,18216,2933,9462,2160,0,0,1075,78
2021/6/18 15:00,18013,2933,9471,2206,0,0,795,72
2021/6/18 16:00,17888,2934,9365,2295,0,0,550,72
2021/6/18 17:00,17180,2933,8945,2319,0,0,284,88
2021/6/18 18:00,16768,2932,9054,2326,0,0,114,91
2021/6/18 19:00,16277,2933,8901,2167,0,0,2,105
2021/6/18 20:00,15423,2933,8393,1790,0,0,0,121
2021/6/18 21:00,14619,2932,7687,1673,0,0,0,110
2021/6/18 22:00,14250,2932,7572,1569,0,0,0,120
2021/6/18 23:00,13684,2933,7056,1570,0,0,0,122
2021/6/19 0:00,12793,2933,6702,1585,0,0,0,140
2021/6/19 1:00,12160,2933,6284,1578,0,0,0,140
2021/6/19 2:00,12341,2933,6556,1591,0,0,0,150
2021/6/19 3:00,12873,2933,6907,1622,0,0,0,141
2021/6/19 4:00,13021,2934,6840,1642,0,0,1,128
2021/6/19 5:00,12637,2935,6417,1637,0,0,88,143
2021/6/19 6:00,12460,2935,5920,1695,0,0,370,155
2021/6/19 7:00,12987,2935,5795,1705,0,0,564,152
2021/6/19 8:00,13998,2935,5684,1798,0,0,690,143
2021/6/19 9:00,14971,2933,5956,2093,0,0,877,126
2021/6/19 10:00,15330,2932,6034,2105,0,0,1072,116
2021/6/19 11:00,15420,2931,5543,2044,0,0,1018,83
2021/6/19 12:00,15033,2932,5455,2134,0,0,1036,70
2021/6/19 13:00,15070,2933,5674,1984,0,0,960,46
2021/6/19 14:00,15198,2934,5956,2150,0,0,1181,33
2021/6/19 15:00,15137,2934,5443,2228,0,0,983,46
2021/6/19 16:00,15055,2935,5385,2434,0,0,711,55
2021/6/19 17:00,14947,2935,5639,2576,0,0,438,53
2021/6/19 18:00,14913,2934,5977,2620,0,0,140,42
2021/6/19 19:00,14717,2931,6148,2595,0,0,4,54
2021/6/19 20:00,14083,2932,6288,2403,0,0,0,67
