DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,合計,lat,lon
2020/1/29,83342,0,63503,3633,0,864,4633,579,tokyo,73212,35.67012971,139.758427
2020/1/30,80107,0,60250,3472,0,864,5566,490,tokyo,70642,35.67012971,139.758427
2020/1/31,85274,0,65405,3110,0,855,4726,591,tokyo,74687,35.67012971,139.758427
2020/2/1,79631,0,61120,2714,0,888,5535,483,tokyo,70740,35.67012971,139.758427
2020/2/2,74777,0,56818,2796,0,886,5532,268,tokyo,66300,35.67012971,139.758427
2020/2/3,83316,0,64489,3071,0,870,4917,303,tokyo,73650,35.67012971,139.758427
2020/2/4,86385,0,68012,2825,0,881,4392,246,tokyo,76356,35.67012971,139.758427
2020/2/5,87039,0,68223,2815,0,864,5581,478,tokyo,77961,35.67012971,139.758427
2020/2/6,96793,0,76255,2809,0,867,5355,560,tokyo,85846,35.67012971,139.758427
2020/2/7,98628,0,78872,2729,0,885,5188,240,tokyo,87914,35.67012971,139.758427
2020/2/8,84411,0,67731,2438,0,904,5803,340,tokyo,77216,35.67012971,139.758427
2020/2/9,81916,0,64405,2349,0,897,5933,484,tokyo,74068,35.67012971,139.758427
2020/2/10,92471,0,73516,2583,0,932,5199,253,tokyo,82483,35.67012971,139.758427
2020/2/11,85143,0,68325,2090,0,936,6041,331,tokyo,77723,35.67012971,139.758427
2020/2/12,88017,0,69069,2608,0,908,5590,225,tokyo,78400,35.67012971,139.758427
2020/2/13,81416,0,63376,2897,0,896,4534,371,tokyo,72074,35.67012971,139.758427
2020/2/14,80393,0,62955,3173,0,888,3500,233,tokyo,70749,35.67012971,139.758427
2020/2/15,73580,0,56068,2723,0,888,3918,283,tokyo,63880,35.67012971,139.758427
2020/2/16,73799,0,57643,3066,0,906,987,244,tokyo,62846,35.67012971,139.758427
2020/2/17,79822,0,60272,3988,0,928,3545,545,tokyo,69278,35.67012971,139.758427
2020/2/18,84408,0,63598,3765,0,940,6151,611,tokyo,75065,35.67012971,139.758427
2020/2/19,85260,0,64476,3539,0,936,6055,363,tokyo,75369,35.67012971,139.758427
2020/2/20,85045,0,65020,3294,0,952,4695,136,tokyo,74097,35.67012971,139.758427
2020/2/21,80988,0,60239,3231,0,964,6464,187,tokyo,71085,35.67012971,139.758427
2020/2/22,72747,0,52127,2674,0,965,4021,535,tokyo,60322,35.67012971,139.758427
2020/2/23,68171,0,47028,2672,0,960,6462,667,tokyo,57789,35.67012971,139.758427
2020/2/24,73157,0,51529,2677,0,960,6696,443,tokyo,62305,35.67012971,139.758427
2020/2/25,82022,0,63529,2787,0,964,3292,165,tokyo,70737,35.67012971,139.758427
2020/2/26,86195,0,70680,2760,0,962,1062,315,tokyo,75779,35.67012971,139.758427
2020/2/27,86150,0,66300,2677,0,959,5908,319,tokyo,76163,35.67012971,139.758427
2020/2/28,86915,0,66159,2578,0,939,6584,267,tokyo,76527,35.67012971,139.758427
2020/2/29,76060,0,56306,2695,0,947,5034,85,tokyo,65067,35.67012971,139.758427
2020/3/1,67371,0,49827,2224,0,937,6729,324,tokyo,60041,35.67012971,139.758427
2020/3/2,84425,0,69564,2543,0,957,1009,320,tokyo,74393,35.67012971,139.758427
2020/3/3,79360,0,58722,2488,0,984,6956,446,tokyo,69596,35.67012971,139.758427
2020/3/4,84334,0,70601,2488,0,969,1307,143,tokyo,75508,35.67012971,139.758427
2020/3/5,82549,0,63115,2387,0,949,5334,642,tokyo,72427,35.67012971,139.758427
2020/3/6,81707,0,61009,2301,0,933,7271,583,tokyo,72097,35.67012971,139.758427
2020/3/7,77405,0,61212,2136,0,884,3962,202,tokyo,68396,35.67012971,139.758427
2020/3/8,75864,0,61558,1989,0,912,1332,191,tokyo,65982,35.67012971,139.758427
2020/3/9,76855,0,58470,2498,0,979,5457,314,tokyo,67718,35.67012971,139.758427
2020/3/10,77130,0,61182,2951,0,895,1050,572,tokyo,66650,35.67012971,139.758427
2020/3/11,71298,0,48575,3834,0,868,7154,735,tokyo,61166,35.67012971,139.758427
2020/3/12,74862,0,52311,3653,0,888,7253,335,tokyo,64440,35.67012971,139.758427
2020/3/13,74675,0,53555,3158,0,885,6556,356,tokyo,64510,35.67012971,139.758427
2020/3/14,80808,0,65532,2892,0,947,682,437,tokyo,70490,35.67012971,139.758427
2020/3/15,72533,0,56415,2450,0,976,6777,238,tokyo,66856,35.67012971,139.758427
2020/3/16,82835,0,64766,2267,0,986,6039,465,tokyo,74523,35.67012971,139.758427
2020/3/17,84476,0,64620,2130,0,975,7117,386,tokyo,75228,35.67012971,139.758427
2020/3/18,76943,0,56585,2227,0,969,7615,469,tokyo,67865,35.67012971,139.758427
2020/3/19,73711,0,52917,1987,0,972,7532,409,tokyo,63817,35.67012971,139.758427
2020/3/20,66697,0,48416,2098,0,1000,7319,679,tokyo,59512,35.67012971,139.758427
2020/3/21,64708,0,45815,2000,0,1029,7661,507,tokyo,57012,35.67012971,139.758427
2020/3/22,60690,0,44169,2293,0,1010,6748,448,tokyo,54668,35.67012971,139.758427
2020/3/23,74142,0,57195,2517,0,1009,4689,421,tokyo,65831,35.67012971,139.758427
2020/3/24,78772,0,59310,2246,0,984,7200,387,tokyo,70127,35.67012971,139.758427
2020/3/25,77845,0,57859,2152,0,810,7975,340,tokyo,69136,35.67012971,139.758427
2020/3/26,73749,0,53665,2136,0,957,7712,241,tokyo,64711,35.67012971,139.758427
2020/3/27,72428,0,55723,2385,0,982,4104,452,tokyo,63646,35.67012971,139.758427
2020/3/28,65334,0,49652,3511,0,998,2719,626,tokyo,57506,35.67012971,139.758427
2020/3/29,78157,0,62916,4116,0,1008,572,552,tokyo,69164,35.67012971,139.758427
2020/3/30,83383,0,65207,3902,0,1027,4341,129,tokyo,74606,35.67012971,139.758427
2020/3/31,80908,0,64763,3921,0,1029,2546,178,tokyo,72437,35.67012971,139.758427
2020/4/1,80114,0,63184,4526,0,1032,1667,290,tokyo,70699,35.67012971,139.758427
2020/4/2,74014,0,49910,4696,0,1025,7761,446,tokyo,63838,35.67012971,139.758427
2020/4/3,74017,0,48807,4347,0,1008,7959,110,tokyo,62231,35.67012971,139.758427
2020/4/4,63443,0,40797,4095,0,1008,7986,326,tokyo,54212,35.67012971,139.758427
2020/4/5,64390,0,47778,3906,0,1020,3153,580,tokyo,56437,35.67012971,139.758427
2020/4/6,72418,0,49264,3601,0,1015,8172,542,tokyo,62594,35.67012971,139.758427
2020/4/7,73380,0,50935,3598,0,986,6991,267,tokyo,62777,35.67012971,139.758427
2020/4/8,70555,0,48639,3466,0,970,7788,201,tokyo,61064,35.67012971,139.758427
2020/4/9,69995,0,48789,3388,0,961,7238,411,tokyo,60787,35.67012971,139.758427
2020/4/10,71634,0,49568,3243,0,968,7760,453,tokyo,61992,35.67012971,139.758427
2020/4/11,65066,0,45856,2989,0,926,7908,212,tokyo,57891,35.67012971,139.758427
2020/4/12,64088,0,45289,3001,0,953,4508,192,tokyo,53943,35.67012971,139.758427
2020/4/13,81206,0,62290,3805,0,960,1161,693,tokyo,68909,35.67012971,139.758427
2020/4/14,74449,0,51745,3838,0,944,8592,659,tokyo,65778,35.67012971,139.758427
2020/4/15,70745,0,49723,3364,0,939,7961,411,tokyo,62398,35.67012971,139.758427
2020/4/16,71011,0,49816,3337,0,960,6661,291,tokyo,61065,35.67012971,139.758427
2020/4/17,70733,0,48863,3587,0,965,6018,162,tokyo,59595,35.67012971,139.758427
2020/4/18,67174,0,49608,4131,0,968,796,729,tokyo,56232,35.67012971,139.758427
2020/4/19,58631,0,39441,4319,0,960,8369,431,tokyo,53520,35.67012971,139.758427
2020/4/20,73786,0,55386,4824,0,962,1211,364,tokyo,62747,35.67012971,139.758427
2020/4/21,68284,0,46707,4732,0,971,4769,370,tokyo,57549,35.67012971,139.758427
2020/4/22,68045,0,45226,4721,0,969,5236,531,tokyo,56683,35.67012971,139.758427
2020/4/23,68236,0,44257,4472,0,912,7537,472,tokyo,57650,35.67012971,139.758427
2020/4/24,68300,0,44590,4356,0,861,6652,259,tokyo,56718,35.67012971,139.758427
2020/4/25,61370,0,38646,3970,0,748,8659,343,tokyo,52366,35.67012971,139.758427
2020/4/26,56660,0,37929,3872,0,757,8183,544,tokyo,51285,35.67012971,139.758427
2020/4/27,65812,0,45969,3912,0,729,4748,296,tokyo,55654,35.67012971,139.758427
2020/4/28,65734,0,42833,3715,0,731,6474,129,tokyo,53882,35.67012971,139.758427
2020/4/29,59673,0,37922,3632,0,744,8557,308,tokyo,51163,35.67012971,139.758427
2020/4/30,60934,0,36909,3740,0,746,7983,205,tokyo,49583,35.67012971,139.758427
2020/5/1,59439,0,35728,3942,0,760,7885,355,tokyo,48670,35.67012971,139.758427
2020/5/2,55362,0,31832,3981,0,740,8432,313,tokyo,45298,35.67012971,139.758427
2020/5/3,52843,0,32815,4065,0,735,6872,307,tokyo,44794,35.67012971,139.758427
2020/5/4,53336,0,34630,4099,0,741,3430,263,tokyo,43163,35.67012971,139.758427
2020/5/5,54250,0,35106,4141,0,739,7208,264,tokyo,47458,35.67012971,139.758427
2020/5/6,55413,0,37745,4311,0,744,2116,182,tokyo,45098,35.67012971,139.758427
2020/5/7,58454,0,35433,4218,0,754,8604,451,tokyo,49460,35.67012971,139.758427
2020/5/8,59907,0,34738,4012,0,764,8569,169,tokyo,48252,35.67012971,139.758427
2020/5/9,56957,0,37458,4036,0,749,4287,243,tokyo,46773,35.67012971,139.758427
2020/5/10,55773,0,36753,4024,0,731,3789,536,tokyo,45833,35.67012971,139.758427
2020/5/11,65868,0,41272,4493,0,739,8074,438,tokyo,55016,35.67012971,139.758427
2020/5/12,66190,0,45296,4722,0,702,4969,191,tokyo,55880,35.67012971,139.758427
2020/5/13,66652,0,41582,4797,0,682,7858,494,tokyo,55413,35.67012971,139.758427
2020/5/14,65053,0,40439,4594,0,671,8580,449,tokyo,54733,35.67012971,139.758427
2020/5/15,65533,0,40557,4636,0,675,7121,186,tokyo,53175,35.67012971,139.758427
2020/5/16,59438,0,41069,4311,0,696,1856,300,tokyo,48232,35.67012971,139.758427
2020/5/17,56975,0,38495,4273,0,675,8310,243,tokyo,51996,35.67012971,139.758427
2020/5/18,65383,0,47040,4648,0,693,2379,140,tokyo,54900,35.67012971,139.758427
2020/5/19,66510,0,47020,5019,0,698,2127,433,tokyo,55297,35.67012971,139.758427
2020/5/20,65796,0,45669,5042,0,687,2815,530,tokyo,54743,35.67012971,139.758427
2020/5/21,68084,0,48940,4930,0,662,2197,307,tokyo,57036,35.67012971,139.758427
2020/5/22,65159,0,44288,4715,0,689,3950,122,tokyo,53764,35.67012971,139.758427
2020/5/23,58520,0,39735,4294,0,604,5160,184,tokyo,49977,35.67012971,139.758427
2020/5/24,55794,0,39089,4238,0,629,6787,198,tokyo,50941,35.67012971,139.758427
2020/5/25,64982,0,41978,4665,0,652,6711,116,tokyo,54122,35.67012971,139.758427
2020/5/26,67284,0,46802,4675,0,653,3962,69,tokyo,56161,35.67012971,139.758427
2020/5/27,67310,0,43255,4674,0,644,6618,247,tokyo,55438,35.67012971,139.758427
2020/5/28,65715,0,40719,4555,0,669,7405,228,tokyo,53576,35.67012971,139.758427
2020/5/29,65363,0,40435,4569,0,665,8501,126,tokyo,54296,35.67012971,139.758427
2020/5/30,59867,0,38861,3945,0,656,8116,94,tokyo,51672,35.67012971,139.758427
2020/5/31,56565,0,39139,3796,0,659,4001,170,tokyo,47765,35.67012971,139.758427
2020/6/1,66993,0,49106,4225,0,717,2359,190,tokyo,56597,35.67012971,139.758427
2020/6/2,70445,0,47962,4200,0,727,5996,165,tokyo,59050,35.67012971,139.758427
2020/6/3,72322,0,49904,4139,0,727,7075,67,tokyo,61912,35.67012971,139.758427
2020/6/4,72578,0,51116,4248,0,723,6033,121,tokyo,62241,35.67012971,139.758427
2020/6/5,74592,0,51434,4129,0,720,7737,132,tokyo,64152,35.67012971,139.758427
2020/6/6,66034,0,45729,3536,0,725,5270,136,tokyo,55396,35.67012971,139.758427
2020/6/7,59461,0,42003,3443,0,731,7304,141,tokyo,53622,35.67012971,139.758427
2020/6/8,70946,0,48316,3792,0,733,7546,83,tokyo,60470,35.67012971,139.758427
2020/6/9,76978,0,53389,3724,0,749,8016,151,tokyo,66029,35.67012971,139.758427
2020/6/10,78253,0,54029,3701,0,752,8153,259,tokyo,66894,35.67012971,139.758427
2020/6/11,79754,0,59743,3988,0,752,4791,567,tokyo,69841,35.67012971,139.758427
2020/6/12,80957,0,57565,4246,0,760,5570,275,tokyo,68416,35.67012971,139.758427
2020/6/13,66598,0,51758,3713,0,768,1035,93,tokyo,57367,35.67012971,139.758427
2020/6/14,61964,0,46742,3599,0,761,2083,226,tokyo,53411,35.67012971,139.758427
2020/6/15,79314,0,57036,3673,0,761,6946,500,tokyo,68916,35.67012971,139.758427
2020/6/16,78265,0,55034,4104,0,745,6829,299,tokyo,67011,35.67012971,139.758427
2020/6/17,74579,0,47946,4305,0,718,8240,208,tokyo,61417,35.67012971,139.758427
2020/6/18,72781,0,50315,4434,0,717,3740,69,tokyo,59275,35.67012971,139.758427
2020/6/19,68943,0,49530,4662,0,712,1644,147,tokyo,56695,35.67012971,139.758427
2020/6/20,63641,0,42818,4530,0,696,7420,193,tokyo,55657,35.67012971,139.758427
2020/6/21,60349,0,43775,4393,0,699,4364,101,tokyo,53332,35.67012971,139.758427
2020/6/22,68404,0,51680,4405,0,711,1362,481,tokyo,58639,35.67012971,139.758427
2020/6/23,71651,0,50579,4168,0,724,4306,198,tokyo,59975,35.67012971,139.758427
2020/6/24,72037,0,51533,4407,0,743,3879,131,tokyo,60693,35.67012971,139.758427
2020/6/25,70696,0,51343,4465,0,741,3012,119,tokyo,59680,35.67012971,139.758427
2020/6/26,76101,0,53185,4390,0,755,4491,258,tokyo,63079,35.67012971,139.758427
2020/6/27,70954,0,46541,4094,0,828,5387,273,tokyo,57123,35.67012971,139.758427
2020/6/28,63851,0,46177,4414,0,825,2247,194,tokyo,53857,35.67012971,139.758427
2020/6/29,74219,0,51325,4440,0,818,7318,202,tokyo,64103,35.67012971,139.758427
2020/6/30,77018,0,56267,4490,0,817,2438,449,tokyo,64461,35.67012971,139.758427
2020/7/1,79003,0,59158,4185,0,737,2412,707,tokyo,67199,35.67012971,139.758427
2020/7/2,80847,0,56744,4412,0,661,7706,510,tokyo,70033,35.67012971,139.758427
2020/7/3,76012,0,55164,4656,0,653,3780,166,tokyo,64419,35.67012971,139.758427
2020/7/4,67943,0,47861,4343,0,583,2483,339,tokyo,55609,35.67012971,139.758427
2020/7/5,66411,0,46680,4144,0,582,2629,335,tokyo,54370,35.67012971,139.758427
2020/7/6,77600,0,58556,4324,0,677,2110,488,tokyo,66155,35.67012971,139.758427
2020/7/7,83653,0,61507,4285,0,688,2850,619,tokyo,69949,35.67012971,139.758427
2020/7/8,81110,0,58946,4427,0,675,2784,533,tokyo,67365,35.67012971,139.758427
2020/7/9,78875,0,57247,4679,0,676,2689,303,tokyo,65594,35.67012971,139.758427
2020/7/10,79287,0,56791,4941,0,676,3684,231,tokyo,66323,35.67012971,139.758427
2020/7/11,75049,0,52517,4500,0,677,3142,521,tokyo,61357,35.67012971,139.758427
2020/7/12,71623,0,47490,4334,0,654,6256,370,tokyo,59104,35.67012971,139.758427
2020/7/13,71888,0,51481,4739,0,640,3445,116,tokyo,60421,35.67012971,139.758427
2020/7/14,75111,0,55010,4717,0,616,1502,376,tokyo,62221,35.67012971,139.758427
2020/7/15,73088,0,51556,4913,0,591,2396,278,tokyo,59734,35.67012971,139.758427
2020/7/16,71360,0,49195,5248,0,718,3840,73,tokyo,59074,35.67012971,139.758427
2020/7/17,70357,0,49658,5388,0,719,1700,156,tokyo,57621,35.67012971,139.758427
2020/7/18,64809,0,45287,4900,0,728,1832,103,tokyo,52850,35.67012971,139.758427
2020/7/19,66371,0,43430,4800,0,748,6744,151,tokyo,55873,35.67012971,139.758427
2020/7/20,82533,0,56943,5252,0,751,6324,29,tokyo,69299,35.67012971,139.758427
2020/7/21,81210,0,59727,5241,0,765,3050,42,tokyo,68825,35.67012971,139.758427
2020/7/22,85091,0,61252,5563,0,768,3789,160,tokyo,71532,35.67012971,139.758427
2020/7/23,72242,0,51370,5501,0,769,1305,88,tokyo,59033,35.67012971,139.758427
2020/7/24,69944,0,48924,5360,0,773,3571,86,tokyo,58714,35.67012971,139.758427
2020/7/25,70816,0,49739,4781,0,718,2268,244,tokyo,57750,35.67012971,139.758427
2020/7/26,69940,0,48740,4341,0,727,3691,311,tokyo,57810,35.67012971,139.758427
2020/7/27,81637,0,61500,4918,0,723,3192,209,tokyo,70542,35.67012971,139.758427
2020/7/28,84364,0,60204,5078,0,725,2322,228,tokyo,68557,35.67012971,139.758427
2020/7/29,75800,0,53716,5748,0,691,2112,206,tokyo,62473,35.67012971,139.758427
2020/7/30,74557,0,52416,5775,0,683,3486,66,tokyo,62426,35.67012971,139.758427
2020/7/31,78481,0,54441,6094,0,691,4285,73,tokyo,65584,35.67012971,139.758427
2020/8/1,72700,0,47593,5739,0,668,6153,66,tokyo,60219,35.67012971,139.758427
2020/8/2,70561,0,47498,5636,0,659,6727,70,tokyo,60590,35.67012971,139.758427
2020/8/3,85552,0,60472,5893,0,660,7035,39,tokyo,74099,35.67012971,139.758427
2020/8/4,92096,0,65107,5723,0,669,7081,69,tokyo,78649,35.67012971,139.758427
2020/8/5,95595,0,69248,5711,0,658,7023,57,tokyo,82697,35.67012971,139.758427
2020/8/6,95022,0,68997,5725,0,739,6873,127,tokyo,82461,35.67012971,139.758427
2020/8/7,95210,0,66459,5521,0,752,6143,317,tokyo,79192,35.67012971,139.758427
2020/8/8,81280,0,56137,4782,0,763,4497,185,tokyo,66364,35.67012971,139.758427
2020/8/9,79838,0,54568,4702,0,732,5638,321,tokyo,65961,35.67012971,139.758427
2020/8/10,86669,0,62576,4676,0,744,6126,122,tokyo,74244,35.67012971,139.758427
2020/8/11,96287,0,71072,4967,0,780,7221,231,tokyo,84271,35.67012971,139.758427
2020/8/12,92852,0,68423,4813,0,804,5448,272,tokyo,79760,35.67012971,139.758427
2020/8/13,89163,0,64131,4402,0,791,6168,194,tokyo,75686,35.67012971,139.758427
2020/8/14,87337,0,62890,4166,0,793,6857,73,tokyo,74779,35.67012971,139.758427
2020/8/15,89731,0,62980,4831,0,797,6812,260,tokyo,75680,35.67012971,139.758427
2020/8/16,88941,0,63654,4146,0,801,6306,169,tokyo,75076,35.67012971,139.758427
2020/8/17,102687,0,74710,4518,0,813,6037,184,tokyo,86262,35.67012971,139.758427
2020/8/18,101865,0,79002,4249,0,812,6359,106,tokyo,90528,35.67012971,139.758427
2020/8/19,99024,0,74684,3989,0,816,7065,50,tokyo,86604,35.67012971,139.758427
2020/8/20,101777,0,75833,4231,0,808,7211,84,tokyo,88167,35.67012971,139.758427
2020/8/21,103416,0,76741,4262,0,785,7119,68,tokyo,88975,35.67012971,139.758427
2020/8/22,89563,0,67387,3573,0,779,5926,38,tokyo,77703,35.67012971,139.758427
2020/8/23,74958,0,54509,3661,0,764,3585,46,tokyo,62565,35.67012971,139.758427
2020/8/24,90551,0,68398,3926,0,797,6593,81,tokyo,79795,35.67012971,139.758427
2020/8/25,92885,0,71543,3826,0,791,6685,38,tokyo,82883,35.67012971,139.758427
2020/8/26,96404,0,73716,3791,0,804,6579,62,tokyo,84952,35.67012971,139.758427
2020/8/27,99878,0,79019,3735,0,777,5166,120,tokyo,88817,35.67012971,139.758427
2020/8/28,101360,0,79366,3730,0,771,5568,124,tokyo,89559,35.67012971,139.758427
2020/8/29,92566,0,70968,3165,0,776,6804,63,tokyo,81776,35.67012971,139.758427
2020/8/30,87688,0,65382,3286,0,785,6543,45,tokyo,76041,35.67012971,139.758427
2020/8/31,91924,0,72321,3454,0,785,4040,148,tokyo,80748,35.67012971,139.758427
2020/9/1,83484,0,66576,3208,0,765,2591,201,tokyo,73341,35.67012971,139.758427
2020/9/2,91241,0,73882,3134,0,788,3854,202,tokyo,81860,35.67012971,139.758427
2020/9/3,96444,0,78833,3427,0,754,5247,266,tokyo,88527,35.67012971,139.758427
2020/9/4,99330,0,78040,3600,0,768,6786,83,tokyo,89277,35.67012971,139.758427
2020/9/5,87138,0,71105,3426,0,767,6196,78,tokyo,81572,35.67012971,139.758427
2020/9/6,75755,0,62998,3461,0,774,4296,121,tokyo,71650,35.67012971,139.758427
2020/9/7,90259,0,74041,3874,0,793,3741,357,tokyo,82806,35.67012971,139.758427
2020/9/8,97159,0,77547,3806,0,814,6694,306,tokyo,89167,35.67012971,139.758427
2020/9/9,96903,0,79007,3603,0,801,6720,152,tokyo,90283,35.67012971,139.758427
2020/9/10,92257,0,78269,3824,0,794,4303,145,tokyo,87335,35.67012971,139.758427
2020/9/11,95095,0,76559,3961,0,781,6126,67,tokyo,87494,35.67012971,139.758427
2020/9/12,74975,0,62269,3888,0,748,1578,234,tokyo,68717,35.67012971,139.758427
2020/9/13,68696,0,53727,3904,0,707,3250,111,tokyo,61699,35.67012971,139.758427
2020/9/14,77537,0,61886,4011,0,711,3887,148,tokyo,70643,35.67012971,139.758427
2020/9/15,78659,0,62408,3764,0,710,4804,102,tokyo,71788,35.67012971,139.758427
2020/9/16,77728,0,63310,3526,0,709,3824,69,tokyo,71438,35.67012971,139.758427
2020/9/17,81566,0,66937,3434,0,707,4354,66,tokyo,75498,35.67012971,139.758427
2020/9/18,90499,0,71667,3827,0,715,4447,444,tokyo,81100,35.67012971,139.758427
2020/9/19,73034,0,57170,3635,0,681,2324,186,tokyo,63996,35.67012971,139.758427
2020/9/20,62827,0,48432,3353,0,657,1823,120,tokyo,54385,35.67012971,139.758427
2020/9/21,64582,0,48074,3270,0,662,3762,123,tokyo,55891,35.67012971,139.758427
2020/9/22,66756,0,49750,3200,0,669,5427,243,tokyo,59289,35.67012971,139.758427
2020/9/23,71991,0,56867,3347,0,725,2088,412,tokyo,63439,35.67012971,139.758427
2020/9/24,71264,0,56179,3405,0,732,1639,758,tokyo,62713,35.67012971,139.758427
2020/9/25,71006,0,55319,3946,0,702,1728,509,tokyo,62204,35.67012971,139.758427
2020/9/26,63743,0,47849,4013,0,693,1495,121,tokyo,54171,35.67012971,139.758427
2020/9/27,59893,0,44493,3602,0,687,3396,151,tokyo,52329,35.67012971,139.758427
2020/9/28,68860,0,49440,3753,0,692,7056,245,tokyo,61186,35.67012971,139.758427
2020/9/29,68634,0,51295,3706,0,729,4484,249,tokyo,60463,35.67012971,139.758427
2020/9/30,68264,0,49741,3529,0,765,7127,227,tokyo,61389,35.67012971,139.758427
2020/10/1,69845,0,55964,3207,0,748,2589,64,tokyo,62572,35.67012971,139.758427
2020/10/2,70420,0,51984,3058,0,755,7088,91,tokyo,62976,35.67012971,139.758427
2020/10/3,63914,0,48068,2806,0,761,4467,47,tokyo,56149,35.67012971,139.758427
2020/10/4,60775,0,47896,2693,0,749,2345,87,tokyo,53770,35.67012971,139.758427
2020/10/5,70532,0,56122,2706,0,746,1707,408,tokyo,61689,35.67012971,139.758427
2020/10/6,70292,0,53382,2562,0,824,4422,386,tokyo,61576,35.67012971,139.758427
2020/10/7,70214,0,54283,2859,0,892,3773,341,tokyo,62148,35.67012971,139.758427
2020/10/8,71225,0,58744,3686,0,853,771,424,tokyo,64478,35.67012971,139.758427
2020/10/9,72175,0,58668,3834,0,848,537,560,tokyo,64447,35.67012971,139.758427
2020/10/10,66262,0,52296,3765,0,817,488,559,tokyo,57925,35.67012971,139.758427
2020/10/11,60292,0,44710,3627,0,780,3197,382,tokyo,52696,35.67012971,139.758427
2020/10/12,69386,0,54104,3661,0,796,3435,182,tokyo,62178,35.67012971,139.758427
2020/10/13,72074,0,55847,3682,0,787,4067,197,tokyo,64580,35.67012971,139.758427
2020/10/14,69987,0,55198,3506,0,779,2861,193,tokyo,62537,35.67012971,139.758427
2020/10/15,70598,0,57642,3495,0,783,1056,326,tokyo,63302,35.67012971,139.758427
